TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
1,119696,3,1,0,0,,0,41,10,0,1,2,3,23653,24856,2,0,0,3,3,0.95,0.33,0,1,1,1,3,1,0.67
0,119719,0,0,0,0,,0,462,3,1,1,2,7,12440,20447,8,0,0,2,4,0.61,0.67,0,0,0,0.78,0,0,0.29
0,119781,1,1,0,5,1,6,38,2,1,2,8,8,23236,34932,8,0,0,4,6,0.67,0.8,0,0,0,0.8,0,0,1
0,119822,0,0,0,1,2,2,137,7,0,2,6,5,46561,50671,14,0,0,3,3,0.92,0.63,0,0,1,0.31,0,0,1.2
1,119867,0,0,0,2,1,1,131,4,0,2,2,3,1302,1502,2,1,1,2,2,0.87,0.67,0,1,1,1,1,1,0.67
0,119973,1,1,0,3,1,3,263,4,0,2,5,11,43989,51272,25,0,0,7,7,0.86,0.64,2,0,1,0.44,0,1,0.45
0,119996,0,0,0,1,3,0,306,7,0,2,3,10,28477,49436,19,0,0,2,5,0.58,0.45,0,0,0,0.45,0,0,0.3
1,120022,0,0,0,11,1,7,39,4,0,1,8,19,14383,30938,22,0,0,5,9,0.46,0.86,3,0,0,0.86,0,0,0.42
0,120034,0,0,0,3,1,3,249,44,0,0,0,2,1172,4550,3,2,0,0,1,0.26,0.33,0,0,3,0.33,0,0,0
0,120092,0,0,0,1,6,1,222,5,0,4,9,9,17212,29221,26,0,0,1,4,0.59,0.55,0,0,0,0.31,0,0,1
0,120193,0,0,0,1,5,0,385,10,0,2,9,14,58403,68842,24,0,0,5,6,0.85,0.68,0,0,0,0.56,0,0,0.64
0,120251,0,0,0,3,1,1,269,24,0,0,1,5,13716,26888,5,0,0,0,1,0.51,0.83,0,0,0,0.83,0,0,0.2
0,120268,0,0,0,11,0,17,152,1,1,4,9,14,45221,77512,31,0,0,4,5,0.58,0.66,0,0,0,0.44,0,0,0.64
1,120342,0,0,0,2,1,1,190,7,0,1,5,17,40294,72769,22,1,0,6,6,0.55,0.67,3,0,1,0.63,0,1,0.29
0,120390,0,0,0,2,1,2,149,4,0,1,1,10,7809,42787,14,0,0,1,1,0.18,0.69,0,0,0,0.63,0,0,0.1
0,120571,0,0,0,3,1,3,121,4,0,3,6,13,29972,36716,19,0,0,4,7,0.82,0.8,0,0,3,0.65,0,0,0.46
0,120587,1,1,0,4,0,4,127,5,0,2,5,4,3616,10328,10,0,0,1,2,0.35,0.8,0,0,1,0.4,0,0,1.25
0,120609,0,0,0,0,,0,150,12,0,3,4,8,9287,20050,8,1,0,2,4,0.46,0.8,0,1,1,0.8,1,1,0.5
1,120796,0,0,0,0,16,0,89,26,0,0,0,6,8293,10224,12,1,1,3,3,0.81,0.22,3,5,7,0.33,5,7,0
0,120821,4,1,0,12,0,14,134,6,0,2,4,3,24264,25848,9,5,1,2,2,0.94,0.33,0,2,6,0.2,2,2,1.33
1,120827,0,0,0,7,0,6,240,9,0,1,7,11,41839,47603,16,0,0,5,6,0.88,0.71,2,2,3,0.65,2,3,0.64
0,120864,0,0,0,0,,0,160,11,0,1,4,10,15070,20296,10,0,0,3,3,0.74,1,0,0,0,1,0,0,0.4
0,120865,6,2,0,7,1,15,60,1,2,2,4,4,3723,7106,3,1,0,2,2,0.52,0.29,0,0,1,0.57,1,0,1
0,120921,2,1,0,1,4,3,217,19,0,0,2,5,8727,10559,21,0,0,3,4,0.83,0.71,0,0,0,0.24,1,0,0.4
0,120930,0,0,0,4,2,6,171,4,0,3,3,9,6986,8525,26,3,1,4,5,0.82,0.5,0,1,7,0.3,1,1,0.33
0,120964,0,0,0,2,0,3,277,16,0,0,4,3,21775,29297,15,0,0,0,1,0.74,0.8,0,0,0,0.2,0,0,1.33
0,120973,0,0,0,1,3,1,386,3,1,1,1,21,48127,61937,22,0,0,6,9,0.78,0.63,3,0,1,0.88,0,0,0.05
0,121067,4,2,0,0,7,1,75,7,0,2,3,5,27826,68301,9,1,1,0,2,0.41,0.7,0,1,1,0.5,5,1,0.6
0,121080,3,0,0,2,1,3,146,63,0,0,0,1,,,3,0,0,,,,0.33,0,0,1,0.33,1,0,0
0,121154,0,0,0,0,,0,137,32,0,0,0,5,24011,29396,10,0,0,3,3,0.82,0.6,0,0,0,0.5,0,0,0
0,121155,1,1,0,2,1,0,393,20,0,0,3,11,38049,56317,11,0,0,6,8,0.68,0.91,0,0,0,1,1,0,0.27
0,121221,0,0,0,2,0,1,163,11,0,1,2,8,17556,37345,9,0,0,2,3,0.47,0.78,1,0,2,0.89,0,0,0.25
0,121258,1,1,0,3,1,1,103,1,3,5,8,25,37451,65678,27,2,2,5,7,0.57,0.38,3,2,2,0.6,3,2,0.32
0,121280,0,0,0,4,0,2,78,11,0,1,1,3,11495,19586,8,2,1,0,1,0.59,0.33,0,2,3,0.25,2,2,0.33
0,121294,0,0,0,3,1,1,186,10,0,3,8,24,24360,80299,33,0,0,4,8,0.3,0.69,0,0,0,0.67,0,0,0.33
1,121303,0,0,0,1,0,4,232,42,0,0,0,10,23408,30317,15,1,1,5,5,0.77,0.71,0,1,2,0.59,1,1,0
0,121426,3,3,0,0,19,1,223,4,0,1,3,8,43900,65674,14,0,0,3,3,0.67,0.79,0,0,0,0.57,2,0,0.38
0,121565,0,0,0,0,13,0,184,5,0,2,4,11,27536,82181,17,0,0,0,3,0.34,0.61,0,0,0,0.61,0,0,0.36
0,121757,0,0,0,4,1,5,111,16,0,0,1,6,4461,13084,10,0,0,1,2,0.34,0.45,1,0,0,0.55,0,0,0.17
0,121766,0,0,0,4,3,0,110,4,0,1,2,7,28661,29632,15,1,0,5,5,0.97,0.25,3,6,9,0.44,6,6,0.29
1,121831,2,2,0,11,0,9,188,13,0,0,2,4,4034,6871,10,3,1,1,3,0.59,0.2,0,1,8,0.27,1,1,0.5
0,121847,0,0,0,2,1,1,52,7,0,1,1,2,2063,2388,1,2,2,1,1,0.86,0.33,0,2,2,0.67,2,2,0.5
0,121874,0,0,0,1,1,2,110,2,3,8,9,9,15711,21784,28,0,0,4,4,0.72,0.41,2,2,7,0.24,2,3,1
0,121933,0,0,0,2,0,4,134,25,0,0,0,6,7341,17127,10,1,0,2,3,0.43,0.31,2,0,5,0.46,0,1,0
0,121944,0,0,0,0,19,2,152,19,0,0,2,12,31267,36705,18,0,0,5,9,0.85,0.83,0,0,0,0.67,0,0,0.17
0,121969,0,0,0,1,1,4,143,9,0,1,8,11,54999,71773,19,0,0,6,8,0.77,0.76,0,0,0,0.52,0,0,0.73
0,122031,1,1,0,1,2,0,143,7,0,1,1,1,8289,8500,5,0,0,1,1,0.98,0.2,0,0,2,0.2,0,0,1
0,122042,0,0,0,11,0,6,145,2,3,9,17,18,64330,78820,36,0,0,10,11,0.82,0.69,0,0,0,0.46,0,0,0.94
0,122075,1,1,0,2,2,0,67,2,1,3,5,6,23160,26099,6,0,0,2,3,0.89,0.5,2,0,1,0.75,1,1,0.83
0,122126,3,3,0,12,1,20,106,2,1,2,7,8,9358,13077,13,2,0,4,6,0.72,0.41,3,0,5,0.47,2,0,0.88
0,122209,0,0,0,3,0,0,366,9,0,2,5,13,31093,53771,23,0,0,2,6,0.58,0.7,0,0,0,0.57,0,0,0.38
0,122238,0,0,0,1,5,0,62,21,0,0,1,3,9005,19457,3,0,0,0,1,0.46,1,0,0,1,1,0,0,0.33
0,122262,0,0,0,4,1,7,21,4,0,4,7,6,1595,2493,7,0,0,3,4,0.64,1,0,0,0,0.86,0,0,1.17
0,122296,0,0,0,1,2,1,199,2,1,2,9,12,18051,27088,28,0,0,5,8,0.67,0.53,2,0,1,0.4,0,1,0.75
1,122339,1,1,0,6,0,15,30,11,0,1,3,5,24546,35108,4,1,1,3,4,0.7,0.5,1,1,1,0.83,2,1,0.6
0,122399,0,0,0,6,1,6,70,6,0,1,2,10,42026,48036,10,0,0,6,7,0.87,0.9,0,0,0,1,0,0,0.2
0,122433,5,5,0,0,,0,107,32,0,0,0,6,5768,13344,15,0,0,2,2,0.43,0.24,3,0,3,0.35,5,3,0
0,122457,0,0,0,3,2,0,132,6,0,6,8,15,67116,86463,22,0,0,7,7,0.78,0.77,0,0,0,0.68,0,0,0.53
0,122475,0,0,0,0,,0,313,185,0,0,0,2,,,2,0,0,,,,1,0,0,0,1,0,0,0
0,122498,0,0,0,5,1,2,333,4,0,1,5,15,47995,100544,31,0,0,5,6,0.48,0.72,0,0,0,0.47,0,0,0.33
0,122509,1,1,0,2,1,4,321,5,0,3,10,12,30344,61109,15,1,0,4,5,0.5,0.94,0,0,1,0.75,1,0,0.83
1,122550,0,0,0,0,19,0,283,22,0,0,1,5,11771,11999,5,1,0,4,4,0.98,0,3,1,7,0.63,1,2,0.2
0,122677,2,2,0,1,3,3,282,17,0,0,2,2,9204,13602,1,1,0,0,2,0.68,0.33,2,0,2,0.67,2,1,1
0,122701,1,0,0,0,22,0,228,54,0,0,0,17,17442,27537,25,1,1,7,9,0.63,0.58,1,1,2,0.65,1,1,0
0,122708,0,0,0,0,,0,102,8,0,1,1,3,10608,19267,3,0,0,1,1,0.55,0.5,0,0,0,0.75,0,0,0.33
0,122733,0,0,0,2,1,4,141,10,0,3,6,10,46526,51346,19,0,0,7,7,0.91,0.71,0,0,0,0.48,0,0,0.6
0,122783,0,0,0,0,17,1,173,12,0,1,2,6,21586,26269,4,7,4,5,5,0.82,0.17,2,5,7,0.5,5,6,0.33
0,122797,0,0,0,1,2,1,220,7,0,5,7,14,27811,51773,17,0,0,3,3,0.54,0.78,0,0,0,0.78,0,0,0.5
1,122806,0,0,0,0,,0,110,29,0,0,0,3,2235,2994,5,2,1,1,1,0.75,0.43,0,1,2,0.43,1,1,0
0,122882,0,0,0,2,1,2,222,55,0,0,0,2,150,14500,6,0,0,0,0,0.01,0.57,0,0,0,0.29,0,0,0
0,122885,0,0,0,0,,0,101,10,0,3,5,13,28421,35636,21,0,0,8,11,0.8,0.64,3,0,0,0.59,0,0,0.38
0,122900,0,0,0,11,1,13,152,2,2,8,13,7,27342,32663,22,0,0,4,5,0.84,0.58,1,0,0,0.21,0,0,1.86
0,123031,3,3,0,7,1,9,127,9,0,1,4,6,5478,7424,10,0,0,2,4,0.74,0.38,1,0,1,0.46,3,0,0.67
1,123033,7,7,0,6,0,12,112,2,1,1,2,4,5111,7314,11,2,2,2,3,0.7,0.13,1,2,3,0.25,4,2,0.5
0,123070,1,1,0,4,3,2,140,7,0,2,2,4,4049,6296,15,3,1,1,1,0.64,0.32,0,2,4,0.21,3,2,0.5
0,123081,1,1,0,2,1,3,210,1,1,5,8,21,38125,90780,38,0,0,2,4,0.42,0.73,0,0,0,0.53,0,0,0.38
0,123208,0,0,0,2,1,1,259,7,0,2,2,13,23227,45217,22,1,0,6,7,0.51,0.67,0,0,1,0.54,0,0,0.15
0,123251,1,1,0,1,1,4,301,2,1,5,10,11,5437,10376,12,0,0,2,5,0.52,0.71,0,0,1,0.79,0,0,0.91
1,123305,0,0,0,2,1,3,238,8,0,2,3,12,25322,16164,13,3,0,9,9,1.57,0.4,3,3,3,0.6,3,3,0.25
0,123308,1,0,0,1,6,6,149,6,0,3,6,14,51510,63412,18,0,0,4,7,0.81,0.67,0,0,0,0.67,0,0,0.43
0,123394,2,0,0,5,0,6,168,17,0,0,3,7,59416,69855,13,1,1,3,3,0.85,0.29,2,1,3,0.5,1,2,0.43
0,123410,0,0,0,2,2,2,98,4,0,1,2,5,17384,35753,7,0,0,1,3,0.49,0.86,0,0,0,0.71,0,0,0.4
1,123513,0,0,0,3,4,3,293,5,0,3,8,18,67148,86862,26,0,0,11,17,0.77,0.56,3,0,1,0.67,0,0,0.44
0,123528,0,0,0,1,2,0,62,3,1,2,3,2,8248,12749,3,0,0,1,1,0.65,0.75,0,0,0,0.5,0,0,1.5
0,123577,0,0,0,3,0,2,128,2,1,2,4,10,18182,21536,14,4,4,4,4,0.84,0.29,0,4,4,0.36,4,4,0.4
0,123597,0,0,0,1,1,2,95,7,0,1,5,6,21483,22873,14,0,0,2,3,0.94,0.65,0,0,0,0.35,0,0,0.83
0,123639,0,0,0,2,1,5,93,12,0,1,7,13,24875,58627,15,0,0,1,5,0.42,0.93,0,0,0,0.87,0,0,0.54
0,123653,14,5,0,4,0,4,77,7,0,2,5,5,31268,39782,8,0,0,3,4,0.79,0.75,0,0,0,0.63,2,0,1
0,123654,4,3,0,2,1,2,105,14,0,0,1,3,4231,5498,8,0,0,1,2,0.77,0.1,3,0,0,0.3,3,0,0.33
0,123705,0,0,0,0,18,0,152,19,0,0,1,13,36196,44739,22,0,0,5,6,0.81,0.65,0,0,0,0.57,0,0,0.08
1,123735,1,1,0,1,1,7,100,32,0,0,0,1,0,797,3,1,0,0,0,0,0.25,0,0,2,0.25,1,0,0
0,123801,1,0,0,1,1,3,430,21,0,0,3,5,9443,13324,12,4,0,1,2,0.71,0.47,0,0,6,0.29,0,0,0.6
0,123829,0,0,0,2,0,2,319,12,0,1,5,16,116461,145189,23,0,0,6,8,0.8,0.57,2,0,3,0.57,0,1,0.31
0,123848,5,5,0,1,2,1,142,2,1,1,2,4,11374,13504,10,0,0,1,1,0.84,0.33,3,0,2,0.33,2,0,0.5
0,123885,7,4,0,3,2,2,219,2,1,1,3,9,1085,6148,11,11,7,2,2,0.18,0.25,0,8,12,0.38,10,8,0.33
0,123933,0,0,0,2,0,1,388,7,0,2,4,17,29446,67028,19,0,0,4,5,0.44,0.76,0,1,1,0.81,1,1,0.24
1,123998,29,26,0,4,1,3,94,5,0,3,6,1,7525,8447,6,2,1,1,1,0.89,0.67,0,1,2,0.11,16,1,6
0,124023,0,0,0,3,2,2,49,14,0,0,1,4,24857,28825,6,0,0,4,4,0.86,0.63,0,0,0,0.5,0,0,0.25
0,124099,1,1,0,1,2,0,91,4,0,3,4,5,691,997,8,4,1,3,3,0.69,0.38,0,1,4,0.38,1,1,0.8
0,124118,0,0,0,2,1,3,181,10,0,1,4,4,17725,23470,14,0,0,2,2,0.76,0.44,0,0,1,0.25,0,0,1
0,124122,0,0,0,2,0,1,186,9,0,2,2,3,471,1757,6,0,0,0,2,0.27,0.83,0,0,1,0.5,0,0,0.67
0,124352,0,0,0,0,14,3,309,3,1,1,5,13,18487,33439,15,0,0,3,4,0.55,0.48,1,0,1,0.52,0,0,0.38
0,124389,1,0,0,0,7,1,358,6,0,2,2,3,3770,25423,5,0,0,0,0,0.15,0.8,0,0,1,0.6,0,0,0.67
0,124490,0,0,0,2,0,3,121,22,0,0,2,10,1305,18440,11,0,0,0,0,0.07,0.75,0,0,1,0.83,0,0,0.2
0,124532,5,3,0,7,1,1,173,5,0,3,3,5,21352,31694,11,2,1,1,1,0.67,0.29,0,1,5,0.29,4,1,0.6
0,124596,0,0,0,3,2,2,130,3,1,6,12,16,21581,103250,21,0,0,1,2,0.21,0.76,0,0,0,0.64,0,0,0.75
0,124683,1,1,0,1,4,0,390,59,0,0,0,8,3877,15281,10,0,0,0,1,0.25,0.5,3,0,2,0.8,0,2,0
0,124714,0,0,0,2,3,3,172,17,0,0,6,12,26417,42578,22,1,1,4,7,0.62,0.38,3,3,3,0.5,3,3,0.5
0,124773,0,0,0,3,1,7,124,3,1,3,9,13,18840,22335,24,0,0,8,10,0.84,0.61,2,0,1,0.46,0,1,0.69
0,124790,0,0,0,3,2,3,132,2,1,2,11,11,20206,25706,21,0,0,5,5,0.79,0.65,0,0,0,0.48,0,0,1
1,124817,0,0,0,3,0,2,225,4,0,1,1,8,19173,21736,11,1,1,4,5,0.88,0.33,2,1,2,0.67,1,2,0.13
0,124832,0,0,0,9,2,9,25,5,0,9,12,10,32781,36663,12,0,0,8,9,0.89,0.85,0,0,0,0.77,0,0,1.2
0,124837,1,0,0,5,2,6,164,9,0,2,2,5,17185,21125,10,0,0,2,2,0.81,0.4,3,0,4,0.5,1,4,0.4
0,124922,0,0,0,4,0,3,247,4,0,3,7,7,20753,31016,19,1,0,4,5,0.67,0.43,3,1,1,0.33,1,1,1
0,124974,0,0,0,4,1,2,198,23,0,0,3,8,28319,44709,13,0,0,1,2,0.63,0.71,0,0,0,0.57,0,0,0.38
0,124977,0,0,0,1,1,1,223,18,0,0,2,6,10315,18465,9,0,0,3,4,0.56,0.6,0,0,3,0.6,0,0,0.33
0,124989,0,0,0,1,2,1,105,5,0,2,2,6,2343,13193,13,0,0,0,1,0.18,0.53,0,0,0,0.32,0,0,0.33
0,125066,0,0,0,3,1,0,16,5,0,2,3,3,23234,24190,3,0,0,3,3,0.96,1,0,0,0,1,0,0,1
0,125118,0,0,0,1,3,0,152,2,3,4,5,19,47327,66642,25,0,0,10,12,0.71,0.56,0,0,0,0.59,0,0,0.26
0,125178,0,0,0,5,1,6,34,8,0,1,2,2,854,975,3,0,0,1,1,0.88,1,0,0,0,0.67,0,0,1
0,125245,0,0,0,4,0,7,252,4,0,4,7,14,6934,19515,27,2,1,4,5,0.36,0.52,0,1,2,0.42,1,1,0.5
0,125251,0,0,0,4,6,6,248,13,0,0,5,5,24642,31159,7,0,0,3,3,0.79,1,0,0,0,0.71,0,0,1
0,125318,2,2,0,4,1,9,148,4,0,4,11,12,18830,31281,22,2,0,6,9,0.6,0.5,3,2,6,0.43,3,5,0.92
0,125372,0,0,0,5,0,7,212,8,0,1,1,3,0,600,6,4,1,,,0,0.3,0,2,5,0.3,2,2,0.33
0,125477,0,0,0,1,2,1,121,2,1,1,5,19,38004,48138,27,0,0,11,12,0.79,0.67,0,0,1,0.58,0,0,0.26
0,125494,0,0,0,1,6,1,102,4,0,8,14,15,72136,86702,17,0,0,9,13,0.83,0.94,0,0,0,0.83,0,0,0.93
0,125501,0,0,0,2,2,2,399,31,0,0,0,2,206,300,4,0,0,0,1,0.69,0.25,2,1,3,0.5,1,2,0
0,125561,21,19,0,1,5,0,72,14,0,0,2,3,14377,18437,4,2,1,1,1,0.78,0.67,0,1,2,0.5,20,1,0.67
1,125592,0,0,0,0,9,0,244,9,0,1,1,7,11395,11959,9,0,0,4,4,0.95,0.89,0,0,1,0.78,0,0,0.14
1,125594,0,0,0,1,2,0,475,16,0,0,1,11,16526,24639,18,1,0,5,5,0.67,0.58,3,0,2,0.58,0,2,0.09
0,125638,0,0,0,7,1,5,94,4,0,3,3,8,21529,34189,15,2,2,4,4,0.63,0.61,0,2,2,0.44,2,2,0.38
0,125666,1,1,0,1,1,1,104,18,0,0,2,4,15413,26910,5,1,0,1,3,0.57,0.5,0,0,1,0.5,0,0,0.5
0,125727,1,1,0,4,4,3,44,5,0,1,2,2,2605,2865,3,1,0,2,2,0.91,0.6,2,0,1,0.4,0,1,1
0,125906,0,0,0,3,1,0,115,19,0,0,1,9,24434,28446,20,0,0,6,6,0.86,0.76,0,0,0,0.43,0,0,0.11
0,125930,0,0,0,1,5,5,165,7,0,3,4,7,11126,17244,17,2,0,2,2,0.65,0.6,0,0,4,0.35,0,0,0.57
0,125936,3,3,0,7,1,3,269,9,0,1,2,2,8366,8903,4,0,0,1,1,0.94,0.8,0,0,0,0.4,2,0,1
0,125989,0,0,0,0,,0,382,2,1,3,3,6,7557,36416,15,0,0,0,1,0.21,0.39,0,0,0,0.33,0,0,0.5
1,126065,2,2,0,0,12,2,120,12,0,1,1,4,3966,4300,8,4,4,1,2,0.92,0.07,0,4,5,0.29,5,4,0.25
0,126190,2,0,0,1,1,2,123,12,0,1,2,2,25396,28255,2,0,0,1,1,0.9,0.67,0,0,0,0.67,2,0,1
0,126234,2,1,0,0,21,0,172,3,1,2,2,4,3766,4394,10,5,3,2,2,0.86,0.25,0,5,8,0.25,7,5,0.5
1,126271,1,1,0,9,0,3,16,4,0,5,7,3,1669,2690,7,0,0,1,2,0.62,1,0,0,0,0.43,1,0,2.33
1,126326,0,0,0,3,3,3,205,4,0,3,8,6,15092,20576,11,0,0,2,3,0.73,0.82,0,0,2,0.55,0,0,1.33
1,126327,1,1,0,1,3,0,142,11,0,1,3,9,23474,42738,9,2,2,4,6,0.55,0.31,3,2,3,0.69,2,2,0.33
1,126332,0,0,0,6,0,6,159,4,0,3,6,11,30785,42863,17,4,0,8,9,0.72,0.43,3,0,4,0.52,0,4,0.55
0,126402,0,0,0,8,1,5,280,66,0,0,0,4,1011,14257,13,3,2,0,0,0.07,0.38,0,2,7,0.25,2,2,0
0,126441,0,0,0,2,0,2,199,10,0,1,6,17,48759,62088,25,0,0,7,9,0.79,0.69,0,0,0,0.65,0,0,0.35
0,126448,0,0,0,0,,0,270,3,1,2,5,12,20378,35341,13,0,0,5,5,0.58,0.93,0,0,0,0.86,0,0,0.42
0,126465,1,1,0,8,0,5,234,4,0,5,9,12,127559,146252,26,0,0,7,9,0.87,0.61,0,0,0,0.43,1,0,0.75
0,126487,4,4,0,2,3,1,257,3,1,2,3,3,4629,4455,4,1,1,3,3,1.04,0.6,0,1,2,0.6,4,1,1
0,506,5,3,1,3,1,3,24,4,0,3,8,7,31317,33593,8,0,0,4,5,0.93,1,0,0,0,0.88,3,0,1.14
0,1039,6,4,1,3,2,0,175,4,0,1,1,3,2577,2602,13,2,2,3,3,0.99,0.38,0,3,6,0.19,6,3,0.33
0,1258,1,0,1,6,0,6,134,6,0,2,2,4,17577,19442,8,8,2,3,3,0.9,0.26,0,2,8,0.21,2,2,0.5
0,1402,5,3,1,2,2,2,90,5,0,3,5,4,8102,9450,11,0,0,3,3,0.86,0.53,3,0,0,0.24,0,0,1.25
1,1483,1,1,1,2,2,0,124,3,1,4,5,5,5961,5800,5,2,0,4,4,1.03,0.5,0,0,2,0.63,0,0,1
0,1548,7,0,1,0,7,1,317,6,0,1,3,8,21476,27826,15,4,1,3,4,0.77,0.55,0,1,4,0.4,3,1,0.38
0,2039,1,0,1,0,10,0,239,8,0,3,4,6,56740,62203,16,2,1,3,3,0.91,0.48,0,1,3,0.29,1,1,0.67
0,2539,4,2,1,2,1,5,380,29,0,0,0,2,921,1250,6,9,0,0,1,0.74,0.13,0,0,10,0.13,2,0,0
0,2755,1,0,1,2,3,4,187,5,0,1,1,10,20936,40688,14,13,0,5,5,0.51,0.36,0,0,13,0.36,0,0,0.1
0,2831,1,0,1,2,3,3,28,3,2,3,8,7,39971,43295,10,0,0,5,5,0.92,0.91,0,0,0,0.64,0,0,1.14
1,2940,1,0,1,8,1,6,168,7,0,1,4,6,19415,35027,9,16,0,3,4,0.55,0.15,3,2,18,0.22,2,4,0.67
0,3140,2,0,1,2,2,1,129,5,0,5,7,13,23210,25638,21,2,1,9,10,0.91,0.63,0,1,2,0.54,1,1,0.54
0,3373,4,3,1,2,0,3,250,87,0,0,0,3,128,5128,3,2,2,1,1,0.03,0.4,0,2,4,0.6,3,2,0
0,3612,8,3,1,10,1,18,81,3,2,7,12,9,13361,13449,18,0,0,5,5,0.99,0.65,0,0,0,0.45,0,0,1.33
0,4296,2,1,1,8,1,3,107,8,0,4,5,12,35444,36088,14,0,0,9,9,0.98,0.65,1,0,0,0.71,1,0,0.42
0,4626,3,2,1,9,2,6,285,2,2,5,6,9,13541,19123,12,7,1,4,5,0.71,0.33,0,1,8,0.43,2,1,0.67
0,4812,1,0,1,5,1,3,183,3,3,8,8,13,51614,70106,27,0,0,7,8,0.74,0.61,0,0,0,0.46,0,0,0.62
0,4973,1,0,1,2,1,0,187,19,0,0,1,3,2370,2998,5,5,2,1,2,0.79,0.2,0,3,6,0.3,3,3,0.33
0,5570,7,5,1,2,1,0,138,15,0,0,3,4,14505,23518,7,1,0,0,1,0.62,0.67,0,0,2,0.44,5,0,0.75
1,5759,4,1,1,2,0,5,201,22,0,0,1,1,0,0,2,1,0,0,0,0,0.33,0,0,2,0.33,1,0,1
0,6056,1,0,1,1,5,2,178,19,0,0,1,5,17874,24691,9,12,1,2,3,0.72,0.36,0,1,13,0.23,1,1,0.2
0,6269,2,1,1,5,1,3,495,3,1,1,2,5,3363,4561,9,12,5,2,2,0.74,0.08,0,6,13,0.21,6,6,0.4
0,6425,2,0,1,2,0,5,198,11,0,1,5,3,14726,20226,14,1,0,2,3,0.73,0.59,0,0,1,0.18,0,0,1.67
0,6685,5,2,1,1,2,0,124,2,1,3,6,9,54425,59421,12,15,7,5,5,0.92,0.34,0,7,16,0.31,8,7,0.67
0,6815,2,0,1,2,1,3,124,65,0,0,0,1,0,668,1,3,1,,,0,0.2,0,1,3,0.2,3,1,0
1,7163,4,2,1,3,3,2,221,3,1,1,1,3,6918,10212,9,5,2,1,2,0.68,0.33,0,2,5,0.2,3,2,0.33
0,7463,1,0,1,7,1,2,302,4,0,2,4,12,11100,29317,23,15,1,5,8,0.38,0.29,3,1,18,0.32,1,3,0.33
0,7527,2,0,1,1,5,1,101,35,0,0,0,4,6651,7302,1,7,4,2,2,0.91,0,2,4,8,0.44,4,5,0
0,7792,2,1,1,5,0,5,142,18,0,0,2,3,24060,32430,8,0,0,0,2,0.74,0.38,0,2,2,0.38,2,2,0.67
1,7968,2,1,1,0,8,2,156,6,0,1,1,3,176,176,2,2,1,2,2,1,0,3,1,3,0.43,2,1,0.33
0,8082,4,1,1,1,0,3,188,28,0,0,0,1,327,1600,1,0,0,0,0,0.2,0.5,0,0,0,0.5,1,0,0
0,8603,4,1,1,1,6,0,158,10,0,1,3,2,59,252,4,6,1,0,0,0.23,0.27,0,1,6,0.18,2,1,1.5
0,8691,3,0,1,3,2,2,9,9,0,1,1,1,189,350,1,0,0,0,1,0.54,1,0,0,0,1,0,0,1
0,8731,1,0,1,2,0,2,111,3,1,3,5,9,26285,41014,14,9,8,7,7,0.64,0.24,3,8,10,0.36,8,8,0.56
1,8848,8,5,1,4,2,7,139,7,0,2,3,5,1181,1138,0,11,5,3,3,1.04,0,2,5,11,0.36,10,6,0.6
0,9203,1,0,1,0,20,0,777,16,0,0,2,11,3351,7185,13,4,2,4,5,0.47,0.11,3,7,14,0.61,7,10,0.18
0,9387,1,0,1,8,1,6,128,3,1,5,6,7,11632,23581,13,1,1,2,3,0.49,0.6,0,2,2,0.47,2,2,0.86
1,9508,1,0,1,5,1,13,236,9,0,3,8,12,45337,62466,22,16,2,4,5,0.73,0.36,0,2,16,0.31,2,2,0.67
0,9975,1,1,1,1,1,1,338,9,0,1,1,3,3269,3937,7,10,2,2,2,0.83,0.17,0,2,12,0.17,3,2,0.33
0,10097,2,0,1,0,8,1,195,8,0,2,2,4,12504,14061,7,3,1,3,3,0.89,0.45,0,1,4,0.36,1,1,0.5
0,10177,13,12,1,2,4,2,171,6,0,1,3,5,6980,19653,4,7,1,2,3,0.36,0,3,1,8,0.33,7,2,0.6
0,10430,2,1,1,1,3,0,206,2,1,2,3,4,14576,23857,5,7,0,1,3,0.61,0.23,0,0,7,0.31,0,0,0.75
0,10509,3,1,1,1,2,1,137,14,0,0,3,9,33761,42864,11,8,2,6,7,0.79,0.45,0,2,9,0.45,2,2,0.33
0,10514,1,0,1,8,0,4,97,5,0,3,5,7,9305,18882,8,5,2,4,6,0.49,0.4,0,2,5,0.47,2,2,0.71
0,11039,1,0,1,1,0,0,241,4,0,2,2,8,26697,29174,12,2,0,3,6,0.92,0.63,0,1,3,0.5,1,1,0.25
0,11508,3,1,1,3,1,0,132,3,1,4,5,5,12716,21110,6,1,0,2,3,0.6,0.71,0,0,1,0.71,0,0,1
0,11576,2,0,1,2,1,2,111,4,0,2,6,7,28112,28537,12,1,1,6,6,0.99,0.8,0,1,1,0.47,1,1,0.86
